"DATE","SPID","ADULTS","TRAPID"
"8/13/2020","HAXY",0,234
"7/24/2020","MECOP",0,234
"8/13/2020","CYCSP",0,234
"7/10/2020","H13",0,234
"7/24/2020","CANTHARID",0,234
"7/24/2020","LAMPY",0,234
"8/13/2020","HCONV",0,234
"6/19/2020","OTHER",0,234
"7/30/2020","H13",0,234
"7/10/2020","CYCSP",0,234
"6/25/2020","HAXY",0,234
"7/24/2020","OTHER",0,234
"6/19/2020","CANTHARID",0,234
"6/19/2020","HVAR",0,234
"8/7/2020","CTRIF",0,234
"9/4/2020","OTHER",0,234
"8/13/2020","HPARN",0,234
"8/7/2020","BURSI",0,234
"9/4/2020","CTRIF",0,234
"8/13/2020","LAMPY",0,234
"8/7/2020","CMAC",0,234
"8/19/2020","HCONV",0,234
"7/10/2020","ABIPN",0,234
"7/30/2020","CYCSP",0,234
"6/19/2020","HPARN",0,234
"8/13/2020","CANTHARID",0,234
"8/13/2020","HVAR",0,234
"6/13/2020","CMAC",0,234
"6/19/2020","CYCSP",0,234
"7/30/2020","CSTIG",0,234
"8/13/2020","X20SPOT",1,234
"6/19/2020","HCONV",0,234
"6/13/2020","X20SPOT",1,234
"7/30/2020","CTRIF",0,234
"8/19/2020","H13",0,234
"8/7/2020","HCONV",0,234
"6/25/2020","CMAC",0,234
"7/30/2020","X20SPOT",1,234
"6/13/2020","HAXY",0,234
"8/7/2020","HPARN",0,234
"7/30/2020","HVAR",0,234
"7/30/2020","HPARN",0,234
"6/13/2020","HCONV",0,234
"7/30/2020","HCONV",0,234
"8/19/2020","BURSI",0,234
"8/28/2020","BURSI",0,235
"9/4/2020","CMAC",0,235
"8/28/2020","CYCSP",0,235
"7/24/2020","H13",0,235
"6/25/2020","HPARN",0,235
"7/30/2020","OTHER",0,235
"7/30/2020","CSTIG",0,235
"7/2/2020","PQUA",0,235
"7/2/2020","CANTHARID",0,235
"6/13/2020","LAMPY",0,235
"8/13/2020","MECOP",1,235
"7/24/2020","HGLAC",0,235
"8/13/2020","H13",0,235
"6/13/2020","HGLAC",0,235
"8/28/2020","CMAC",0,235
"8/7/2020","X20SPOT",0,235
"8/13/2020","OTHER",0,235
"8/7/2020","CTRIF",0,235
"7/17/2020","CANTHARID",0,235
"8/19/2020","CMAC",0,235
"8/28/2020","CANTHARID",0,235
"7/2/2020","HCONV",0,235
"6/25/2020","HCONV",0,235
"7/2/2020","HAXY",0,235
"7/24/2020","PQUA",0,235
"8/28/2020","MECOP",1,235
"7/2/2020","CSTIG",0,235
"7/30/2020","LAMPY",0,235
"8/19/2020","LAMPY",0,235
"8/7/2020","HGLAC",0,235
"9/4/2020","ABIPN",0,235
"7/24/2020","LCW",0,235
"7/2/2020","LCW",0,235
"8/28/2020","H13",0,235
"8/7/2020","ABIPN",0,235
"7/2/2020","CYCSP",0,235
"6/13/2020","HPARN",0,235
"8/28/2020","HPARN",0,235
"7/2/2020","LAMPY",0,235
"6/25/2020","X20SPOT",0,235
"8/7/2020","CSTIG",0,235
"9/4/2020","HPARN",0,235
"7/2/2020","X20SPOT",0,235
"6/25/2020","LCW",0,235
"8/7/2020","HPARN",0,235
"6/19/2020","CTRIF",0,235
"6/25/2020","CANTHARID",0,235
"7/30/2020","HGLAC",0,235
"8/13/2020","HAXY",0,235
"6/19/2020","ABIPN",0,235
"7/10/2020","X20SPOT",0,235
"8/19/2020","HGLAC",0,235
"7/2/2020","CMAC",0,235
"8/13/2020","LAMPY",0,235
"8/28/2020","HVAR",0,235
"7/2/2020","HGLAC",0,235
"8/13/2020","PQUA",0,235
"6/13/2020","MECOP",0,235
"7/17/2020","MECOP",0,235
"7/10/2020","HAXY",0,235
"7/24/2020","C7",0,235
"7/24/2020","HPARN",0,235
"9/4/2020","CSTIG",0,235
"6/25/2020","LAMPY",0,235
"7/30/2020","MECOP",0,235
"7/24/2020","ABIPN",0,235
"6/25/2020","PQUA",0,235
"8/7/2020","BURSI",0,235
"7/30/2020","CYCSP",0,235
"7/10/2020","PQUA",0,235
"6/13/2020","ABIPN",0,235
"9/4/2020","HCONV",0,235
"8/13/2020","LCW",0,235
"8/28/2020","HCONV",0,235
"7/2/2020","HPARN",0,235
"8/13/2020","CANTHARID",0,235
"7/24/2020","CANTHARID",0,235
"6/13/2020","HCONV",0,235
"8/28/2020","CTRIF",0,235
"9/4/2020","CTRIF",0,235
"7/17/2020","LCW",0,235
"6/13/2020","LCW",0,235
"6/19/2020","H13",0,235
"7/30/2020","X20SPOT",1,235
"8/13/2020","HGLAC",0,235
"8/7/2020","C7",0,235
"7/17/2020","CTRIF",0,235
"7/30/2020","LCW",0,235
"9/4/2020","BURSI",0,235
"7/2/2020","CTRIF",0,235
"6/13/2020","BURSI",0,235
"8/19/2020","OTHER",0,235
"7/10/2020","CMAC",0,235
"7/10/2020","BURSI",0,235
"9/4/2020","HAXY",0,235
"8/13/2020","CSTIG",0,235
"9/4/2020","CYCSP",0,235
"7/30/2020","HVAR",0,235
"7/24/2020","CSTIG",0,235
"8/13/2020","C7",0,235
"8/19/2020","CYCSP",0,235
"6/19/2020","MECOP",0,235
"6/19/2020","CYCSP",0,235
"8/13/2020","ABIPN",0,235
"6/13/2020","CYCSP",0,235
"8/7/2020","HVAR",0,235
"8/13/2020","X20SPOT",2,235
"9/4/2020","C7",0,235
"6/13/2020","C7",0,235
"6/13/2020","PQUA",0,235
"7/17/2020","C7",0,235
"8/28/2020","ABIPN",0,235
"8/19/2020","ABIPN",0,235
"7/24/2020","CTRIF",0,235
"8/28/2020","LCW",0,235
"6/25/2020","C7",0,235
"8/7/2020","LAMPY",0,235
"7/30/2020","C7",0,235
"6/19/2020","X20SPOT",0,235
"7/2/2020","ABIPN",0,235
"7/24/2020","CMAC",0,235
"7/30/2020","HPARN",0,235
"7/30/2020","ABIPN",0,235
"6/25/2020","H13",0,235
"7/24/2020","BURSI",0,235
"6/19/2020","LCW",0,235
"6/13/2020","CTRIF",0,235
"7/24/2020","HAXY",0,235
"7/24/2020","MECOP",0,235
"9/4/2020","HVAR",0,235
"7/17/2020","HVAR",0,235
"8/13/2020","CYCSP",0,235
"6/19/2020","HVAR",0,235
"8/28/2020","HGLAC",0,235
"7/17/2020","BURSI",0,235
"6/19/2020","BURSI",0,235
"6/19/2020","OTHER",0,235
"6/19/2020","HGLAC",0,235
"9/4/2020","MECOP",0,235
"6/25/2020","MECOP",0,235
"6/25/2020","HAXY",0,235
"8/28/2020","LAMPY",0,235
"7/17/2020","CYCSP",0,235
"8/7/2020","CMAC",0,235
"6/25/2020","CYCSP",0,235
"8/19/2020","PQUA",0,235
"7/24/2020","HCONV",0,235
"6/19/2020","CSTIG",0,235
"7/17/2020","PQUA",0,235
"6/19/2020","PQUA",0,235
"7/10/2020","CSTIG",0,235
"6/25/2020","CSTIG",0,235
"8/19/2020","X20SPOT",0,235
"7/10/2020","C7",0,235
"6/19/2020","C7",0,235
"8/7/2020","HAXY",0,235
"7/17/2020","HCONV",0,235
"7/10/2020","ABIPN",0,235
"7/17/2020","X20SPOT",0,235
"7/17/2020","H13",0,235
"9/4/2020","LCW",0,235
"6/13/2020","H13",0,235
"9/4/2020","CANTHARID",0,235
"7/10/2020","H13",0,235
"8/19/2020","CTRIF",0,235
"7/30/2020","HCONV",0,235
"8/19/2020","CANTHARID",0,235
"7/30/2020","H13",0,235
"6/13/2020","CANTHARID",0,235
"6/13/2020","CMAC",0,235
"8/28/2020","OTHER",0,235
"8/19/2020","BURSI",0,235
"7/30/2020","CTRIF",0,235
"6/25/2020","HVAR",0,235
"7/30/2020","CANTHARID",0,235
"8/28/2020","HAXY",0,235
"6/25/2020","OTHER",0,235
"7/2/2020","BURSI",0,235
"7/10/2020","HGLAC",0,235
"8/19/2020","HAXY",0,235
"7/10/2020","MECOP",0,235
"7/30/2020","BURSI",0,235
"6/13/2020","HAXY",0,235
"8/28/2020","PQUA",0,235
"7/17/2020","LAMPY",0,235
"7/10/2020","CYCSP",0,235
"7/10/2020","LAMPY",1,235
"7/17/2020","CSTIG",0,235
"8/19/2020","C7",0,235
"7/24/2020","X20SPOT",0,235
"8/7/2020","OTHER",0,235
"8/13/2020","HCONV",0,235
"8/28/2020","X20SPOT",0,235
"6/19/2020","HPARN",0,235
"9/4/2020","X20SPOT",0,235
"8/7/2020","MECOP",0,235
"9/4/2020","H13",0,235
"8/7/2020","CYCSP",0,235
"6/13/2020","X20SPOT",1,235
"7/24/2020","HVAR",0,235
"6/19/2020","HCONV",0,235
"8/13/2020","HVAR",0,235
"8/13/2020","CMAC",0,235
"8/7/2020","PQUA",0,235
"7/2/2020","OTHER",0,235
"8/13/2020","BURSI",0,235
"7/2/2020","H13",0,235
"7/10/2020","OTHER",0,235
"6/25/2020","CTRIF",0,235
"6/19/2020","CANTHARID",0,235
"7/10/2020","CTRIF",0,235
"9/4/2020","OTHER",0,235
"7/24/2020","CYCSP",0,235
"9/4/2020","HGLAC",0,235
"8/7/2020","H13",0,235
"7/17/2020","OTHER",0,235
"6/25/2020","HGLAC",0,235
"7/30/2020","HAXY",0,235
"8/19/2020","MECOP",2,235
"7/17/2020","HAXY",0,235
"7/17/2020","HPARN",0,235
"6/19/2020","HAXY",0,235
"9/4/2020","LAMPY",0,235
"8/7/2020","CANTHARID",0,235
"9/4/2020","PQUA",0,235
"8/28/2020","CSTIG",0,235
"8/19/2020","CSTIG",0,235
"8/13/2020","HPARN",0,235
"6/13/2020","CSTIG",0,235
"8/28/2020","C7",0,235
"7/24/2020","LAMPY",0,235
"6/13/2020","OTHER",0,235
"6/25/2020","BURSI",0,235
"7/10/2020","LCW",0,235
"8/19/2020","HPARN",0,235
"8/19/2020","LCW",0,235
"7/10/2020","HPARN",0,235
"7/2/2020","C7",0,235
"8/19/2020","HCONV",0,235
"8/7/2020","LCW",0,235
"7/10/2020","HCONV",0,235
"8/19/2020","H13",0,235
"6/25/2020","ABIPN",0,235
"8/7/2020","HCONV",0,235
"7/17/2020","HGLAC",0,235
"7/24/2020","OTHER",0,235
"7/30/2020","CMAC",0,235
"7/2/2020","HVAR",0,235
"6/19/2020","CMAC",0,235
"7/10/2020","HVAR",0,235
"7/10/2020","CANTHARID",0,235
"7/17/2020","ABIPN",0,235
"7/30/2020","PQUA",0,235
"7/2/2020","MECOP",0,235
"6/13/2020","HVAR",0,235
"7/17/2020","CMAC",0,235
"6/19/2020","LAMPY",0,235
"6/25/2020","CMAC",0,235
"8/13/2020","CTRIF",0,235
"8/19/2020","HVAR",0,235
"8/13/2020","HVAR",0,236
"6/13/2020","HAXY",0,236
"8/13/2020","BURSI",0,236
"6/19/2020","HCONV",0,236
"7/17/2020","MECOP",0,236
"9/4/2020","CYCSP",0,236
"9/4/2020","HPARN",0,236
"8/28/2020","HAXY",0,236
"7/17/2020","X20SPOT",0,236
"7/10/2020","HCONV",0,236
"6/25/2020","CYCSP",0,236
"9/4/2020","HVAR",0,236
"8/7/2020","HCONV",0,236
"8/13/2020","CMAC",0,236
"6/13/2020","MECOP",0,236
"8/7/2020","H13",0,236
"8/28/2020","CTRIF",0,236
"7/30/2020","X20SPOT",0,236
"6/19/2020","X20SPOT",0,236
"6/25/2020","BURSI",0,236
"9/4/2020","MECOP",2,236
"6/13/2020","HCONV",0,236
"6/13/2020","H13",0,236
"9/4/2020","CTRIF",0,236
"8/28/2020","PQUA",0,236
"6/13/2020","BURSI",0,236
"7/10/2020","CSTIG",0,236
"8/7/2020","CTRIF",0,236
"8/7/2020","MECOP",2,236
"8/7/2020","C7",0,236
"7/24/2020","HVAR",0,236
"8/13/2020","LCW",0,236
"6/19/2020","HPARN",0,236
"7/17/2020","HVAR",0,236
"7/10/2020","CTRIF",0,236
"9/4/2020","X20SPOT",0,236
"7/10/2020","LAMPY",0,236
"7/2/2020","HCONV",0,236
"7/24/2020","HPARN",0,236
"7/10/2020","X20SPOT",0,236
"8/7/2020","LCW",0,236
"6/25/2020","H13",0,236
"8/13/2020","HGLAC",0,236
"7/10/2020","OTHER",0,236
"9/4/2020","LAMPY",0,236
"7/10/2020","CANTHARID",0,236
"7/2/2020","CANTHARID",0,236
"6/25/2020","HAXY",0,236
"6/13/2020","CANTHARID",0,236
"9/4/2020","LCW",0,236
"8/13/2020","LAMPY",0,236
"9/4/2020","HAXY",0,236
"8/19/2020","HCONV",0,236
"8/7/2020","HGLAC",0,236
"8/19/2020","X20SPOT",1,236
"7/2/2020","CSTIG",0,236
"8/28/2020","C7",0,236
"9/4/2020","HCONV",0,236
"7/24/2020","HCONV",0,236
"7/17/2020","CYCSP",0,236
"6/13/2020","X20SPOT",0,236
"6/25/2020","HPARN",0,236
"7/2/2020","PQUA",0,236
"8/7/2020","LAMPY",0,236
"7/24/2020","C7",0,236
"7/30/2020","CANTHARID",0,236
"6/25/2020","ABIPN",0,236
"6/25/2020","X20SPOT",0,236
"6/19/2020","LCW",0,236
"8/13/2020","X20SPOT",0,236
"9/4/2020","CMAC",0,236
"8/13/2020","H13",0,236
"7/2/2020","C7",0,236
"7/24/2020","BURSI",0,236
"8/13/2020","CTRIF",0,236
"7/10/2020","CMAC",0,236
"6/19/2020","CANTHARID",0,236
"8/19/2020","MECOP",1,236
"8/13/2020","HCONV",0,236
"6/13/2020","OTHER",0,236
"7/30/2020","C7",0,236
"7/17/2020","HGLAC",0,236
"7/10/2020","HGLAC",0,236
"7/30/2020","HCONV",0,236
"8/7/2020","CANTHARID",0,236
"7/17/2020","CANTHARID",0,236
"7/24/2020","CSTIG",0,236
"7/2/2020","OTHER",0,236
"9/4/2020","PQUA",0,236
"8/13/2020","MECOP",1,236
"7/17/2020","LAMPY",0,236
"7/17/2020","BURSI",0,236
"6/25/2020","LAMPY",0,236
"7/2/2020","LAMPY",0,236
"8/28/2020","HPARN",0,236
"6/13/2020","C7",0,236
"8/19/2020","CMAC",0,236
"7/24/2020","ABIPN",0,236
"8/19/2020","HGLAC",0,236
"8/7/2020","HAXY",0,236
"9/4/2020","H13",0,236
"8/13/2020","ABIPN",0,236
"7/17/2020","HCONV",0,236
"6/25/2020","C7",0,236
"7/17/2020","CSTIG",0,236
"7/30/2020","OTHER",0,236
"8/7/2020","PQUA",0,236
"7/17/2020","H13",0,236
"9/4/2020","CANTHARID",0,236
"7/17/2020","CTRIF",0,236
"7/2/2020","H13",0,236
"7/2/2020","LCW",0,236
"7/30/2020","LAMPY",0,236
"7/17/2020","CMAC",0,236
"6/13/2020","CMAC",0,236
"8/7/2020","ABIPN",0,236
"7/24/2020","HGLAC",0,236
"7/2/2020","ABIPN",0,236
"7/17/2020","OTHER",0,236
"8/28/2020","HGLAC",0,236
"6/19/2020","HVAR",0,236
"6/25/2020","CMAC",0,236
"7/30/2020","HPARN",0,236
"7/2/2020","BURSI",0,236
"6/19/2020","HGLAC",0,236
"7/24/2020","CYCSP",0,236
"7/17/2020","HAXY",0,236
"7/24/2020","LAMPY",0,236
"8/28/2020","CYCSP",0,236
"8/13/2020","HAXY",0,236
"8/7/2020","HVAR",0,236
"6/13/2020","LAMPY",0,236
"7/10/2020","CYCSP",0,236
"8/28/2020","CSTIG",0,236
"8/13/2020","CYCSP",0,236
"7/17/2020","C7",0,236
"6/13/2020","PQUA",0,236
"9/4/2020","ABIPN",0,236
"8/28/2020","ABIPN",0,236
"7/17/2020","HPARN",0,236
"8/19/2020","BURSI",0,236
"8/13/2020","C7",0,236
"8/7/2020","CYCSP",0,236
"7/17/2020","ABIPN",0,236
"7/2/2020","HPARN",0,236
"8/19/2020","HAXY",0,236
"8/28/2020","LCW",0,236
"8/7/2020","CSTIG",0,236
"7/24/2020","CANTHARID",0,236
"6/13/2020","CTRIF",0,236
"8/19/2020","LAMPY",0,236
"8/28/2020","CANTHARID",0,236
"6/13/2020","LCW",0,236
"8/7/2020","HPARN",0,236
"7/2/2020","CTRIF",0,236
"8/28/2020","CMAC",0,236
"7/30/2020","CSTIG",0,236
"6/13/2020","HGLAC",0,236
"7/2/2020","CMAC",0,236
"6/19/2020","CMAC",0,236
"6/19/2020","OTHER",0,236
"7/24/2020","HAXY",0,236
"6/25/2020","HVAR",0,236
"7/2/2020","HVAR",0,236
"9/4/2020","OTHER",0,236
"6/25/2020","HGLAC",0,236
"7/2/2020","HGLAC",0,236
"7/2/2020","HAXY",0,236
"8/19/2020","H13",0,236
"6/13/2020","CYCSP",0,236
"6/19/2020","LAMPY",0,236
"7/30/2020","H13",0,236
"7/2/2020","CYCSP",0,236
"7/10/2020","HAXY",0,236
"6/13/2020","CSTIG",0,236
"8/19/2020","HVAR",0,236
"7/17/2020","PQUA",0,236
"8/7/2020","OTHER",0,236
"7/30/2020","CMAC",0,236
"6/19/2020","PQUA",0,236
"7/30/2020","HVAR",0,236
"7/24/2020","H13",0,236
"8/13/2020","HPARN",0,236
"7/24/2020","LCW",0,236
"7/30/2020","HGLAC",0,236
"7/10/2020","C7",0,236
"6/25/2020","HCONV",0,236
"7/24/2020","CTRIF",0,236
"7/17/2020","LCW",0,236
"7/24/2020","CMAC",0,236
"7/10/2020","HVAR",0,236
"7/30/2020","MECOP",0,236
"7/2/2020","X20SPOT",0,236
"7/10/2020","H13",0,236
"7/10/2020","LCW",0,236
"8/13/2020","CANTHARID",0,236
"6/19/2020","CTRIF",0,236
"8/19/2020","HPARN",0,236
"9/4/2020","HGLAC",0,236
"6/25/2020","CANTHARID",0,236
"7/30/2020","PQUA",0,236
"8/19/2020","ABIPN",0,236
"8/28/2020","OTHER",0,236
"6/19/2020","ABIPN",0,236
"7/30/2020","CTRIF",0,236
"8/7/2020","BURSI",0,236
"6/19/2020","MECOP",0,236
"7/30/2020","ABIPN",0,236
"8/28/2020","LAMPY",0,236
"7/24/2020","PQUA",0,236
"9/4/2020","CSTIG",0,236
"8/13/2020","OTHER",0,236
"7/10/2020","MECOP",0,236
"8/19/2020","CANTHARID",0,236
"7/30/2020","LCW",0,236
"9/4/2020","C7",0,236
"6/19/2020","CYCSP",0,236
"7/24/2020","MECOP",0,236
"6/25/2020","LCW",0,236
"6/25/2020","PQUA",0,236
"7/24/2020","X20SPOT",0,236
"6/13/2020","ABIPN",0,236
"8/28/2020","X20SPOT",0,236
"7/10/2020","HPARN",0,236
"7/10/2020","PQUA",0,236
"8/28/2020","BURSI",0,236
"7/30/2020","BURSI",0,236
"8/28/2020","H13",0,236
"7/10/2020","ABIPN",0,236
"6/25/2020","CTRIF",0,236
"6/19/2020","H13",0,236
"9/4/2020","BURSI",0,236
"8/28/2020","HVAR",0,236
"7/30/2020","HAXY",0,236
"6/25/2020","MECOP",0,236
"8/19/2020","C7",0,236
"7/24/2020","OTHER",0,236
"8/19/2020","PQUA",0,236
"8/28/2020","HCONV",0,236
"8/28/2020","MECOP",0,236
"6/19/2020","BURSI",0,236
"6/13/2020","HVAR",0,236
"6/19/2020","HAXY",0,236
"8/19/2020","OTHER",1,236
"8/7/2020","CMAC",0,236
"7/10/2020","BURSI",0,236
"8/13/2020","PQUA",0,236
"6/13/2020","HPARN",0,236
"7/30/2020","CYCSP",0,236
"7/2/2020","MECOP",0,236
"8/7/2020","X20SPOT",0,236
"8/19/2020","CSTIG",0,236
"6/25/2020","OTHER",0,236
"6/19/2020","CSTIG",0,236
"8/19/2020","CYCSP",0,236
"8/19/2020","LCW",0,236
"8/19/2020","CTRIF",0,236
"8/13/2020","CSTIG",0,236
"6/25/2020","CSTIG",0,236
"6/19/2020","C7",0,236
"6/13/2020","HVAR",0,237
"7/17/2020","HVAR",0,237
"6/13/2020","HCONV",0,237
"7/30/2020","CTRIF",0,237
"8/13/2020","CMAC",0,237
"6/25/2020","CANTHARID",0,237
"6/25/2020","ABIPN",0,237
"7/24/2020","HCONV",0,237
"7/2/2020","LCW",0,237
"7/17/2020","LAMPY",0,237
"6/13/2020","HGLAC",0,237
"6/13/2020","CMAC",0,237
"6/25/2020","CTRIF",0,237
"9/4/2020","BURSI",0,237
"8/7/2020","CMAC",0,237
"7/2/2020","HPARN",0,237
"9/4/2020","HAXY",0,237
"9/4/2020","HPARN",0,237
"6/13/2020","CANTHARID",0,237
"8/28/2020","ABIPN",0,237
"6/25/2020","CSTIG",0,237
"6/13/2020","HPARN",0,237
"9/4/2020","HCONV",0,237
"9/4/2020","CMAC",0,237
"7/2/2020","PQUA",0,237
"9/4/2020","PQUA",0,237
"6/19/2020","CTRIF",0,237
"6/19/2020","CANTHARID",0,237
"7/2/2020","CTRIF",0,237
"6/19/2020","ABIPN",0,237
"8/13/2020","CANTHARID",0,237
"6/13/2020","H13",0,237
"9/4/2020","CTRIF",0,237
"6/19/2020","CSTIG",0,237
"6/25/2020","HCONV",0,237
"7/30/2020","MECOP",0,237
"6/19/2020","HGLAC",0,237
"9/4/2020","LAMPY",0,237
"7/2/2020","BURSI",0,237
"6/25/2020","HGLAC",0,237
"8/13/2020","HAXY",0,237
"8/19/2020","HVAR",0,237
"7/10/2020","ABIPN",0,237
"8/7/2020","CTRIF",0,237
"7/2/2020","LAMPY",0,237
"6/25/2020","CMAC",0,237
"8/13/2020","BURSI",0,237
"6/13/2020","HAXY",0,237
"7/2/2020","OTHER",0,237
"6/13/2020","PQUA",0,237
"6/25/2020","PQUA",0,237
"8/19/2020","HPARN",0,237
"8/13/2020","C7",0,237
"8/13/2020","ABIPN",0,237
"8/28/2020","HCONV",0,237
"7/24/2020","H13",0,237
"7/10/2020","HAXY",0,237
"7/24/2020","LCW",0,237
"7/30/2020","HGLAC",0,237
"8/19/2020","H13",0,237
"7/2/2020","CYCSP",0,237
"6/19/2020","PQUA",0,237
"8/13/2020","H13",0,237
"9/4/2020","HVAR",0,237
"7/2/2020","CANTHARID",0,237
"7/30/2020","LAMPY",0,237
"8/7/2020","CSTIG",0,237
"7/17/2020","CSTIG",0,237
"8/19/2020","CMAC",0,237
"7/2/2020","H13",0,237
"7/24/2020","HGLAC",0,237
"7/17/2020","HPARN",0,237
"8/19/2020","HGLAC",0,237
"6/19/2020","HVAR",0,237
"7/10/2020","CSTIG",0,237
"8/19/2020","HAXY",0,237
"9/4/2020","CYCSP",0,237
"9/4/2020","MECOP",1,237
"7/30/2020","X20SPOT",0,237
"8/13/2020","OTHER",0,237
"6/19/2020","HAXY",0,237
"6/25/2020","HAXY",0,237
"7/2/2020","MECOP",0,237
"8/13/2020","CYCSP",0,237
"7/10/2020","CMAC",0,237
"6/25/2020","CYCSP",0,237
"7/17/2020","CANTHARID",0,237
"6/25/2020","BURSI",0,237
"6/19/2020","LAMPY",0,237
"7/10/2020","BURSI",0,237
"8/13/2020","CSTIG",0,237
"8/13/2020","PQUA",0,237
"9/4/2020","ABIPN",0,237
"7/17/2020","HGLAC",0,237
"6/25/2020","C7",0,237
"8/19/2020","HCONV",0,237
"6/19/2020","X20SPOT",0,237
"8/7/2020","BURSI",0,237
"9/4/2020","LCW",0,237
"8/13/2020","HCONV",0,237
"9/4/2020","C7",0,237
"8/7/2020","LAMPY",0,237
"7/2/2020","ABIPN",0,237
"7/17/2020","CYCSP",0,237
"6/19/2020","H13",0,237
"9/4/2020","HGLAC",0,237
"6/25/2020","H13",0,237
"7/17/2020","PQUA",0,237
"7/24/2020","HVAR",0,237
"7/10/2020","PQUA",0,237
"8/28/2020","HVAR",0,237
"8/7/2020","C7",0,237
"7/10/2020","HCONV",0,237
"7/24/2020","HAXY",0,237
"8/19/2020","OTHER",0,237
"7/17/2020","HCONV",0,237
"7/10/2020","LCW",0,237
"8/7/2020","X20SPOT",1,237
"6/19/2020","MECOP",0,237
"8/19/2020","MECOP",0,237
"6/25/2020","OTHER",0,237
"7/24/2020","CSTIG",0,237
"8/19/2020","CYCSP",0,237
"9/4/2020","CSTIG",0,237
"7/24/2020","C7",0,237
"6/13/2020","LAMPY",0,237
"6/25/2020","MECOP",0,237
"6/13/2020","CSTIG",0,237
"7/24/2020","ABIPN",0,237
"8/28/2020","HPARN",0,237
"8/7/2020","HVAR",0,237
"8/7/2020","CANTHARID",0,237
"7/10/2020","HGLAC",0,237
"6/13/2020","C7",0,237
"8/19/2020","X20SPOT",0,237
"7/2/2020","C7",0,237
"6/25/2020","HPARN",0,237
"7/24/2020","X20SPOT",0,237
"9/4/2020","X20SPOT",0,237
"8/7/2020","MECOP",2,237
"6/19/2020","HCONV",0,237
"8/13/2020","X20SPOT",0,237
"8/28/2020","CTRIF",0,237
"8/19/2020","CANTHARID",0,237
"7/24/2020","CMAC",0,237
"7/24/2020","BURSI",0,237
"8/13/2020","LCW",0,237
"6/19/2020","LCW",0,237
"8/28/2020","CANTHARID",0,237
"7/10/2020","C7",0,237
"7/30/2020","HAXY",0,237
"7/30/2020","CYCSP",0,237
"7/10/2020","HPARN",0,237
"6/19/2020","CMAC",0,237
"7/24/2020","OTHER",0,237
"7/2/2020","CMAC",0,237
"8/13/2020","HGLAC",0,237
"6/19/2020","OTHER",0,237
"8/7/2020","ABIPN",0,237
"7/24/2020","CYCSP",0,237
"7/17/2020","X20SPOT",2,237
"7/10/2020","CTRIF",0,237
"8/7/2020","H13",0,237
"7/17/2020","H13",0,237
"6/13/2020","MECOP",0,237
"7/17/2020","LCW",0,237
"7/30/2020","LCW",0,237
"7/17/2020","CTRIF",0,237
"7/24/2020","HPARN",0,237
"7/10/2020","HVAR",0,237
"7/30/2020","H13",0,237
"8/19/2020","CTRIF",0,237
"6/13/2020","CTRIF",0,237
"6/13/2020","LCW",0,237
"6/19/2020","HPARN",0,237
"9/4/2020","H13",0,237
"6/13/2020","ABIPN",0,237
"8/28/2020","X20SPOT",0,237
"7/17/2020","BURSI",0,237
"7/30/2020","OTHER",0,237
"7/17/2020","MECOP",0,237
"8/19/2020","LCW",0,237
"9/4/2020","CANTHARID",0,237
"7/2/2020","X20SPOT",0,237
"6/13/2020","BURSI",0,237
"6/19/2020","BURSI",0,237
"7/17/2020","ABIPN",0,237
"6/25/2020","LCW",0,237
"8/13/2020","CTRIF",0,237
"8/19/2020","LAMPY",0,237
"7/30/2020","ABIPN",0,237
"8/28/2020","BURSI",0,237
"7/2/2020","HAXY",0,237
"8/28/2020","CSTIG",0,237
"6/25/2020","HVAR",0,237
"8/7/2020","HPARN",0,237
"8/28/2020","HGLAC",0,237
"6/25/2020","LAMPY",0,237
"6/25/2020","X20SPOT",0,237
"8/7/2020","CYCSP",0,237
"8/28/2020","CYCSP",0,237
"7/2/2020","HGLAC",0,237
"6/19/2020","C7",0,237
"7/2/2020","CSTIG",0,237
"7/30/2020","HCONV",0,237
"7/30/2020","BURSI",0,237
"8/7/2020","HAXY",0,237
"8/28/2020","C7",0,237
"6/19/2020","CYCSP",0,237
"8/28/2020","PQUA",0,237
"7/24/2020","CTRIF",0,237
"8/13/2020","LAMPY",0,237
"7/2/2020","HVAR",0,237
"7/24/2020","CANTHARID",0,237
"7/30/2020","CANTHARID",0,237
"8/28/2020","MECOP",3,237
"7/10/2020","CANTHARID",0,237
"7/17/2020","CMAC",0,237
"8/7/2020","PQUA",0,237
"6/13/2020","CYCSP",0,237
"7/17/2020","HAXY",0,237
"7/2/2020","HCONV",0,237
"8/28/2020","LCW",0,237
"8/13/2020","HVAR",0,237
"7/10/2020","CYCSP",0,237
"6/13/2020","X20SPOT",0,237
"8/28/2020","HAXY",1,237
"8/28/2020","CMAC",0,237
"7/10/2020","H13",0,237
"8/7/2020","HGLAC",0,237
"7/17/2020","OTHER",0,237
"7/30/2020","HPARN",0,237
"7/30/2020","CMAC",0,237
"8/19/2020","PQUA",0,237
"8/28/2020","LAMPY",0,237
"8/19/2020","BURSI",0,237
"8/19/2020","CSTIG",0,237
"8/7/2020","HCONV",0,237
"7/10/2020","X20SPOT",1,237
"8/28/2020","OTHER",0,237
"9/4/2020","OTHER",0,237
"8/13/2020","HPARN",0,237
"7/10/2020","MECOP",0,237
"7/24/2020","LAMPY",6,237
